left,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19
mua,0.6281646,0.63443696,0.6166588,0.3751714,0.55073434,0.71332186,0.35017282,0.595294,0.5807781,0.6872681,0.55885583,0.42996198,0.46774626,0.6201277,0.60587,0.6678868,0.6579803,0.4400321,0.6847901,0.6846264
muh,0.47520757,0.62001497,0.59526813,0.44841722,0.5977959,0.5908291,0.4153746,0.43257755,0.626844,0.6109786,0.5355294,0.6200454,0.54827446,0.5004612,0.6059739,0.58033526,0.42752966,0.5842328,0.46112046,0.40800193
muj,0.46003184,0.37770528,0.39624074,0.43124774,0.30799705,0.41494787,0.3598261,0.35703918,0.32173276,0.3723056,0.4399688,0.62420845,0.3407859,0.32725698,0.46410882,0.35739532,0.3612116,0.3388414,0.31913093,0.4064213
mvd,0.44484,0.73885053,0.5579854,0.6219755,0.55600923,0.46650448,0.6172278,0.626541,0.6679422,0.38170105,0.3663113,0.51856816,0.64715606,0.5944695,0.5974903,0.52811646,0.3948293,0.6548269,0.63704836,0.56560725
mve,0.33616674,0.49610275,0.46767563,0.38895872,0.40917292,0.37700784,0.45789555,0.40713945,0.33358735,0.5476796,0.43378064,0.4384436,0.42507765,0.4663347,0.3086144,0.40080944,0.38376734,0.43208116,0.5473128,0.44172433
mvs,0.6770367,0.38028672,0.7673542,0.39321166,0.4962516,0.5652328,0.3903684,0.72973806,0.65488094,0.54601777,0.32393292,0.3564722,0.49829513,0.41980007,0.518574,0.57365304,0.38282084,0.70661545,0.4161233,0.5088075
mwd,0.47245982,0.606847,0.54991907,0.6159253,0.5649921,0.49186358,0.58026195,0.5286215,0.5728374,0.616557,0.45601708,0.5958126,0.49237007,0.58061653,0.55773854,0.6312618,0.47308674,0.5698238,0.45384887,0.568034
mwg,0.4331791,0.39912567,0.66883796,0.3511436,0.40627772,0.3692296,0.45148832,0.38951296,0.4557732,0.49723792,0.40519938,0.444071,0.4417885,0.41512612,0.38674545,0.35704973,0.40093663,0.3522848,0.39918602,0.50687027
mwh,0.6940829,0.4256392,0.6016778,0.421154,0.59614336,0.59472346,0.38216162,0.4288126,0.24610434,0.44359794,0.6254547,0.68698406,0.3273209,0.71177524,0.37171495,0.68813723,0.4558208,0.51735634,0.60332686,0.6959639
mws,0.63048905,0.42652988,0.52227956,0.32309198,0.5684644,0.5126847,0.37614268,0.65624696,0.5342907,0.5917964,0.28565732,0.3350111,0.4375745,0.47947398,0.6389317,0.6210497,0.66967845,0.45768124,0.6286693,0.5385224
mxk,0.36948934,0.4231287,0.38663658,0.38828173,0.39226267,0.40092817,0.47602808,0.4408903,0.42261198,0.43026522,0.4561105,0.39419976,0.34546462,0.5046669,0.4953426,0.43115035,0.47088724,0.35782224,0.40736416,0.589374
mxs,0.46455687,0.5835346,0.43483952,0.640368,0.47225323,0.44053984,0.634713,0.4507971,0.6638562,0.5487744,0.5519962,0.44231096,0.4473904,0.44689935,0.4459377,0.39654627,0.4345054,0.48393402,0.4437362,0.39980516
myg,0.46589053,0.42970952,0.4295996,0.42249975,0.4971859,0.47694477,0.37704095,0.42105734,0.46233752,0.40564194,0.5052363,0.4295526,0.4243696,0.4035024,0.4857389,0.4101536,0.38493174,0.50972694,0.48893532,0.40352932
mym,0.4179011,0.46881074,0.40066963,0.4176431,0.43023095,0.39384475,0.38697696,0.47439843,0.4176127,0.40471795,0.4034508,0.43951905,0.34512812,0.48409572,0.3658838,0.427236,0.38226694,0.48026437,0.70886165,0.38291433
myn,0.6948586,0.3751211,0.5087006,0.5988098,0.65619546,0.49127653,0.3629343,0.63479733,0.4725647,0.6966931,0.5078874,0.5667652,0.33406544,0.4645606,0.3962374,0.47730276,0.6128329,0.5008655,0.43875703,0.55896723
mzk,0.59612054,0.63060033,0.68235517,0.45100468,0.52855724,0.46359515,0.64104414,0.50530094,0.63399315,0.5129706,0.38643697,0.5670509,0.4739835,0.6485895,0.52979296,0.47074014,0.56771016,0.6056811,0.65015876,0.5581912
mzl,0.5086366,0.55472404,0.54342407,0.60631496,0.39059082,0.5509585,0.40691528,0.6188739,0.5693965,0.55186445,0.5715562,0.59489363,0.5546276,0.6004612,0.30807942,0.5921818,0.3032237,0.39092293,0.54395765,0.6066899
mzp,0.4220278,0.44516557,0.35225028,0.41294125,0.44776314,0.42874128,0.5031043,0.3818097,0.4029295,0.4184752,0.38732162,0.42869586,0.44973278,0.4268092,0.39108178,0.38264376,0.5450984,0.41817403,0.42934924,0.56510526
naj,0.5444945,0.58684486,0.6246916,0.54027325,0.41288763,0.47901872,0.44754604,0.5427148,0.45254257,0.39512664,0.34372818,0.55310684,0.38379082,0.50254923,0.49700618,0.5188042,0.52951515,0.5630786,0.4305556,0.43332064
nat,0.5440474,0.40378553,0.6330952,0.5770747,0.5199399,0.54188406,0.686185,0.5698352,0.5206262,0.5555235,0.38246825,0.57736987,0.64156085,0.43867007,0.47059977,0.7072896,0.4568634,0.43725094,0.5309598,0.5755236
nbb,0.61266553,0.43051606,0.4518651,0.43212804,0.614751,0.5505136,0.6065119,0.5657731,0.60342664,0.388705,0.53190255,0.48857322,0.5031829,0.49898496,0.56679016,0.6175715,0.39775968,0.5974468,0.6221406,0.47473568
nbu,0.7556227,0.37329826,0.5871667,0.3609017,0.28780597,0.6665198,0.35256752,0.6155213,0.4094198,0.7955841,0.7185385,0.41348395,0.6176514,0.56986856,0.7132891,0.7567061,0.4384608,0.5160866,0.63882935,0.4077926
nch,0.58124655,0.5446952,0.5131852,0.5409442,0.43834168,0.4954325,0.60485613,0.40356913,0.60997695,0.5369216,0.52892137,0.4374585,0.5993093,0.5929444,0.40689906,0.63289195,0.5116414,0.6679809,0.49583966,0.519385
ndq,0.37630832,0.32333702,0.6139074,0.36041906,0.5880814,0.61311793,0.7290342,0.5295505,0.59063864,0.33556557,0.36855012,0.5730917,0.43585378,0.5883194,0.39416477,0.397426,0.5907224,0.47459477,0.43551448,0.39894742
ndu,0.6550426,0.52229553,0.5292015,0.40054363,0.54154986,0.56394404,0.4826761,0.5707314,0.4373558,0.6226023,0.60830534,0.5605992,0.38613656,0.5797696,0.49934313,0.39063543,0.6934789,0.47981817,0.5675653,0.5131374
nej,0.43470484,0.4398399,0.5043398,0.46566343,0.5735309,0.5175882,0.4691331,0.45078573,0.50656337,0.48632884,0.45920524,0.55683196,0.4379072,0.4521786,0.5349469,0.51087,0.512002,0.47249445,0.4869027,0.5190071
ney,0.7599909,0.5416076,0.64504117,0.669875,0.37171197,0.33052328,0.3651773,0.51261723,0.38466275,0.5239438,0.7209006,0.5473711,0.34070742,0.5989783,0.6489078,0.7491698,0.48237032,0.33633226,0.3197551,0.5757211
nfj,0.4835451,0.60467076,0.49268535,0.44642317,0.59974545,0.433845,0.32019717,0.542606,0.37799305,0.48881772,0.5307742,0.34885597,0.5061643,0.4460898,0.49515352,0.52743876,0.41768312,0.5601647,0.47710636,0.43011194
nfk,0.6286094,0.35492775,0.4801465,0.44992054,0.5718534,0.6358566,0.67282826,0.39040777,0.561494,0.6287954,0.545815,0.41666108,0.6464757,0.38309652,0.7170417,0.4263965,0.60568345,0.6986792,0.39826632,0.6072522
nfl,0.39855394,0.70907575,0.57380974,0.41489524,0.6716501,0.4516046,0.5010857,0.663533,0.67694765,0.42592543,0.4582091,0.5925576,0.43352768,0.3848546,0.66641176,0.63189155,0.46612075,0.6098528,0.6284097,0.572651
nfq,0.48684016,0.5152651,0.3953329,0.4446645,0.6715184,0.4139374,0.41823557,0.44626424,0.54854435,0.44654533,0.424259,0.36019614,0.5566204,0.38215178,0.48035574,0.46490756,0.42468542,0.4329325,0.50685394,0.5454871
nfv,0.692814,0.68490165,0.72093123,0.38991252,0.43237087,0.5493076,0.44655842,0.6640788,0.6097815,0.58401537,0.6295394,0.6948955,0.6512869,0.536054,0.6103769,0.43618077,0.6316561,0.39520928,0.6578035,0.6619406
nfy,0.3608214,0.38641068,0.4685243,0.41558984,0.41670635,0.5281455,0.43342456,0.48079887,0.4201295,0.39306942,0.34765893,0.3701428,0.37896824,0.5979832,0.34966752,0.40902516,0.43066216,0.41575575,0.37036437,0.42859432
ngb,0.59739393,0.40556893,0.49880788,0.40166357,0.39700863,0.6237548,0.6014587,0.49803272,0.36702263,0.51098317,0.3602272,0.44561324,0.5362031,0.4393549,0.45248848,0.47252485,0.4050268,0.6151172,0.5676632,0.47767395
ngi,0.53410524,0.6620568,0.5473231,0.45513594,0.48698816,0.5127208,0.6828043,0.64119226,0.5055119,0.5012558,0.48286197,0.5818047,0.39678684,0.46264884,0.6168192,0.4704554,0.55272275,0.49749774,0.50380635,0.46920896
ngl,0.6387302,0.43113732,0.37728605,0.5280719,0.533421,0.3985874,0.5833685,0.385271,0.38513857,0.7130781,0.44777322,0.66821283,0.6437707,0.41969913,0.4610426,0.7257434,0.43835214,0.6589043,0.46973136,0.8097262
ngp,0.36885908,0.38354793,0.47487962,0.48907244,0.48623022,0.4812741,0.5187378,0.44140792,0.42173186,0.4149222,0.44125885,0.44375098,0.44612196,0.5154678,0.4856761,0.4147297,0.48286617,0.44177255,0.5087893,0.57464296
ngr,0.59839296,0.37979642,0.48877838,0.61760795,0.5105876,0.4801757,0.40633726,0.37971565,0.52723694,0.54823256,0.34444422,0.60779494,0.6255668,0.6811776,0.49864018,0.38483736,0.4900083,0.46792737,0.49582595,0.4522346
nhi,0.4535502,0.34357792,0.5836957,0.5654979,0.50601965,0.5771046,0.4253511,0.55540323,0.5031092,0.51632136,0.55776095,0.5145861,0.528656,0.5448573,0.5850302,0.55990183,0.5491813,0.5545903,0.66192895,0.5461538
nhp,0.31571442,0.36359766,0.5831867,0.40571094,0.62236977,0.35421407,0.75888985,0.27548295,0.71628183,0.6639009,0.29323468,0.36895916,0.44585758,0.68902946,0.5712689,0.32840142,0.6436911,0.5748879,0.75262755,0.6835534
nhq,0.40445483,0.45331764,0.56739765,0.35822484,0.41675964,0.4738345,0.5820292,0.47783893,0.4361203,0.5051105,0.46450096,0.5282235,0.49756655,0.5309992,0.54928845,0.48770007,0.6544419,0.557629,0.4030707,0.44761598
nhs,0.40551066,0.36619422,0.39417645,0.46062896,0.4386666,0.48321673,0.44736516,0.48153678,0.42347723,0.4479341,0.3360151,0.39203146,0.5086981,0.48930776,0.48005596,0.37910062,0.40377313,0.42905822,0.512077,0.47231632
nio,0.49326882,0.437727,0.54950345,0.47928262,0.56170845,0.44911253,0.3812167,0.43317875,0.50067437,0.51027983,0.5786047,0.6607159,0.49366534,0.57576025,0.5834572,0.5988513,0.6300428,0.5641286,0.53236586,0.57016647
nip,0.4404962,0.41481876,0.39807898,0.38817325,0.46472076,0.6695586,0.5133883,0.41502994,0.52955097,0.35816103,0.33777323,0.4744034,0.46551707,0.4301425,0.4632845,0.5684524,0.39458326,0.3817059,0.51809233,0.4158751
nit,0.40979028,0.37778753,0.39333922,0.5135653,0.43607908,0.39828166,0.43053213,0.48990956,0.4182002,0.57203335,0.505558,0.4710766,0.47280392,0.46801153,0.33421165,0.36955744,0.4513578,0.47500443,0.4000172,0.46551138
niz,0.5104681,0.44190654,0.5330136,0.49270144,0.4113565,0.45933875,0.513495,0.4195478,0.4744294,0.4933582,0.56758875,0.35900936,0.47562292,0.4739781,0.4949692,0.56601197,0.4928724,0.46648902,0.40724355,0.57218564
njn,0.8058184,0.70871377,0.49690682,0.60071737,0.33646005,0.3795568,0.5857498,0.44409364,0.6561241,0.38755423,0.3780371,0.6495742,0.44075206,0.7615036,0.60233855,0.3626497,0.5078313,0.6663377,0.38268593,0.43727314
njq,0.3624029,0.33066598,0.39923856,0.3627828,0.39533406,0.4125524,0.33542553,0.27213252,0.3757903,0.33229342,0.41745317,0.3578589,0.40812653,0.37036481,0.33906484,0.3928486,0.31985965,0.41368744,0.41049555,0.41726995
nkt,0.6590841,0.59017205,0.47512802,0.44328478,0.5873009,0.59434426,0.43438336,0.6367814,0.586784,0.5884247,0.44169796,0.5972649,0.5144477,0.62701696,0.6122531,0.6151841,0.43156227,0.5889088,0.55990785,0.541059
nla,0.45919168,0.43012133,0.35632992,0.5053537,0.47031036,0.4074005,0.388786,0.38818753,0.40303776,0.3293729,0.7815347,0.3864108,0.37649307,0.38099596,0.38086256,0.35833427,0.4195254,0.37666988,0.6188171,0.42239735
nlf,0.4952976,0.43752527,0.54937804,0.5363184,0.50297254,0.4920157,0.5359343,0.36931548,0.43010896,0.6100937,0.4807912,0.5320095,0.38581237,0.5947432,0.6460873,0.52248526,0.4290679,0.41923586,0.4925777,0.5225822
nli,0.5368666,0.6833414,0.69349784,0.60368186,0.71922296,0.65275913,0.7118804,0.7263731,0.43431297,0.42196625,0.6076143,0.5666154,0.48784497,0.37438893,0.4167979,0.6602333,0.4309887,0.73452294,0.75592524,0.5520318
nlp,0.64182127,0.48323584,0.4825784,0.4855045,0.44244397,0.5344391,0.54230785,0.5346871,0.4989698,0.44522294,0.46220064,0.5714181,0.3884032,0.52709246,0.46187386,0.5440394,0.46285787,0.54302645,0.5488753,0.50453115
nml,0.5626435,0.40891507,0.51841724,0.37274966,0.4896507,0.5732534,0.4611548,0.44169068,0.5152941,0.629488,0.7862401,0.46219558,0.6433718,0.48624846,0.5196014,0.3133901,0.6083965,0.42806482,0.4593778,0.41455746
nmr,0.3971758,0.43110532,0.41820207,0.48969033,0.39926985,0.4138106,0.4138647,0.40174738,0.523326,0.46976224,0.4182914,0.39423835,0.34875914,0.6148528,0.40121114,0.41452706,0.4806523,0.40939078,0.42748782,0.47819775
nmt,0.5958211,0.4923381,0.36129072,0.46089822,0.44409513,0.24639304,0.49843305,0.49125707,0.46236387,0.4085446,0.54714984,0.5897019,0.5413462,0.5819108,0.41730306,0.563501,0.56674784,0.7267605,0.46444538,0.54996413
nmz,0.5928898,0.7588867,0.47657558,0.47402468,0.43532747,0.4497729,0.3506889,0.43916273,0.74885595,0.63156646,0.6667882,0.58275414,0.61236197,0.53719246,0.45022056,0.7028056,0.72568566,0.3619884,0.65319484,0.65367323
nna,0.4608765,0.61549836,0.5340801,0.45700806,0.46761665,0.46960732,0.57148844,0.5671969,0.46332672,0.51387143,0.48323613,0.46072903,0.53852296,0.44490314,0.47023088,0.573315,0.41587263,0.47323358,0.5181376,0.48302475
nnl,0.3806408,0.35214883,0.55896246,0.5308049,0.38968647,0.37060404,0.5156511,0.4601048,0.5914878,0.35377836,0.36552635,0.33765244,0.43646196,0.36342108,0.6872241,0.8302161,0.73267794,0.22820577,0.6601474,0.65636605
nny,0.4982427,0.52514637,0.48348257,0.5682963,0.56309295,0.5647965,0.78020364,0.5351097,0.48188195,0.58510214,0.57074696,0.5945531,0.5425291,0.6159007,0.51779574,0.6450357,0.5546499,0.55264556,0.49861076,0.57385147
nnz,0.34577382,0.30610502,0.32941723,0.32038832,0.2679272,0.3155013,0.33792156,0.28814125,0.37310147,0.37088504,0.290127,0.3260905,0.40305734,0.3245243,0.39410883,0.36946094,0.32913685,0.2957595,0.25535515,0.35406953
noc,0.6784666,0.79070705,0.5857868,0.7095775,0.6673811,0.48533422,0.53515124,0.6767423,0.37957287,0.6289967,0.6546204,0.54035085,0.67165923,0.59379196,0.671341,0.38288146,0.58214915,0.6284417,0.5523976,0.30282268
noj,0.80714464,0.6684515,0.5214389,0.4204572,0.40773895,0.34853148,0.3741087,0.38153124,0.56071985,0.4196382,0.55810547,0.68749577,0.76963127,0.5424458,0.37265587,0.556204,0.46339077,0.3169869,0.6833983,0.63264865
npf,0.564762,0.44949248,0.43817207,0.71926296,0.5848104,0.3020118,0.72032374,0.64989626,0.7746001,0.72133994,0.37855357,0.31724846,0.627739,0.72256696,0.63700193,0.45770967,0.58060306,0.76330715,0.23910376,0.34939238
npp,0.4495078,0.4147831,0.6644689,0.6621241,0.46315923,0.58445454,0.39601937,0.44968686,0.3591549,0.35580963,0.42987612,0.61833125,0.46442914,0.41381428,0.43198094,0.34904262,0.3844996,0.5143013,0.43387043,0.37752792
npq,0.7041382,0.32346943,0.5880934,0.4226518,0.59018975,0.7254906,0.53830045,0.43411887,0.43596506,0.6283892,0.49547353,0.6664184,0.34253085,0.45351067,0.557664,0.34907815,0.6196636,0.5322439,0.42487344,0.72648114
npz,0.4635299,0.46056324,0.41707665,0.49972042,0.38124123,0.43594632,0.42395225,0.39441118,0.3887314,0.38280898,0.41913104,0.39922172,0.45065066,0.40977806,0.49778906,0.4460304,0.44600695,0.3352933,0.42016396,0.38468748
nqf,0.544964,0.727306,0.61380786,0.47023404,0.4282117,0.72532713,0.5435043,0.57352805,0.38932037,0.46898362,0.48425564,0.4377016,0.56698126,0.72877944,0.41138926,0.660556,0.7155029,0.60259145,0.36421743,0.70510435
nqg,0.36385992,0.4382946,0.36678794,0.38821745,0.39167643,0.46765837,0.33876258,0.38925847,0.35953748,0.40872753,0.38723347,0.40638682,0.32124668,0.55510825,0.3427248,0.34943968,0.37216827,0.46168342,0.3898899,0.32274708
nqx,0.59752935,0.4545816,0.660561,0.6502583,0.55805224,0.54300886,0.516754,0.5509654,0.4850672,0.4772182,0.4887917,0.56956005,0.61963266,0.4460291,0.5248078,0.49306998,0.5953127,0.49470192,0.67441946,0.59362376
nra,0.6154294,0.485915,0.5697039,0.6211368,0.59100336,0.48787525,0.5158052,0.65269315,0.257956,0.489543,0.5519579,0.44527236,0.58731115,0.5396755,0.4586989,0.36000124,0.43165222,0.4028516,0.42781276,0.38451812
nrm,0.54498076,0.51294875,0.38017422,0.62283707,0.46893227,0.66017663,0.59958225,0.46756673,0.4620864,0.52489424,0.5544038,0.3445505,0.5235822,0.5210819,0.5155621,0.44528946,0.42290866,0.48513532,0.47772747,0.4755512
nro,0.5423726,0.37839746,0.522454,0.62007827,0.7556518,0.47029793,0.6071962,0.48006842,0.6644513,0.6602759,0.4012107,0.48239347,0.57248944,0.4964508,0.59745115,0.6145389,0.4103562,0.6753048,0.68617755,0.6176906
nsh,0.415539,0.52868813,0.61656785,0.58034563,0.59802,0.5618899,0.6510799,0.49481645,0.5071347,0.5891704,0.32677644,0.53422135,0.6046689,0.4335693,0.4499677,0.63074267,0.57724595,0.7135819,0.537716,0.433192
nsm,0.67143625,0.66336983,0.34142566,0.4516513,0.59109205,0.37648723,0.39870086,0.31045088,0.31457767,0.5439632,0.7524397,0.44163093,0.35392606,0.3672768,0.660897,0.6130263,0.7657232,0.65381294,0.38258654,0.61330307
ntr,0.39875504,0.39909914,0.44964167,0.73718005,0.40703493,0.44355926,0.47081238,0.39081377,0.42092314,0.32401583,0.38452658,0.36515498,0.48743612,0.53281814,0.494924,0.35194388,0.40464655,0.36024135,0.40005094,0.3231124
nud,0.6629973,0.3874917,0.4275117,0.6317539,0.652948,0.39271438,0.42161882,0.7395969,0.63835734,0.6132593,0.5951839,0.65544564,0.6690573,0.6002188,0.69916844,0.6536126,0.44107392,0.6930959,0.6590644,0.66130286
nvi,0.59413373,0.43097225,0.47849965,0.60322964,0.5354942,0.4325207,0.5909091,0.40528035,0.42207754,0.54258025,0.57839715,0.5880581,0.5354766,0.41411918,0.5584942,0.7041519,0.7172402,0.55763894,0.53607726,0.5059991
nwb,0.37674,0.27666372,0.53862613,0.46347252,0.46003523,0.4322709,0.41246507,0.4034678,0.35339764,0.4471609,0.4589039,0.33846313,0.4624692,0.34847182,0.45580524,0.3516504,0.503616,0.4546267,0.34242415,0.42931792
nwi,0.5882269,0.57874906,0.5888456,0.5008037,0.58384585,0.58495605,0.7144184,0.53122264,0.48056623,0.47131136,0.6109412,0.592955,0.5623372,0.6212725,0.6949058,0.60016143,0.6948189,0.5475789,0.5682983,0.5072335
nwj,0.47943178,0.5929017,0.5699461,0.38822344,0.3472387,0.46602,0.4065478,0.42848858,0.55451447,0.60094655,0.5805514,0.48888376,0.5229856,0.49164099,0.43283024,0.39674413,0.486162,0.55130696,0.5700189,0.36023435
nwk,0.30476183,0.3837382,0.46388772,0.31669706,0.39840284,0.5026754,0.70741534,0.4408106,0.49866465,0.3930985,0.4177013,0.42291114,0.46174765,0.39151648,0.37064916,0.5221032,0.44429952,0.48304886,0.5027888,0.5228756
nxb,0.7214389,0.6607832,0.6657804,0.41004786,0.665805,0.57068205,0.53716725,0.6492856,0.76984787,0.6603396,0.6823801,0.44820985,0.44869778,0.36275518,0.46256697,0.4331506,0.40549028,0.7182783,0.76552284,0.7375161
nxh,0.6282096,0.63359773,0.6563938,0.5975301,0.4641601,0.4502726,0.630612,0.7061923,0.4998827,0.632034,0.61465573,0.570818,0.3308782,0.63087606,0.44749463,0.57692665,0.5071187,0.6753586,0.54082453,0.47394273
nxo,0.4545657,0.4391693,0.6497845,0.50834024,0.46352944,0.32371515,0.42939934,0.47876698,0.47179636,0.41766497,0.40410012,0.5152535,0.48023334,0.49059314,0.390202,0.43521196,0.3976378,0.3626246,0.5022617,0.44721198
nyd,0.49028552,0.44816557,0.41159916,0.48214,0.4206635,0.4700397,0.44943607,0.38157237,0.45527092,0.45493117,0.44759214,0.48902968,0.42130136,0.37414807,0.4434453,0.474367,0.48071647,0.520752,0.45385247,0.4613567
nyr,0.51705796,0.49043685,0.48115647,0.49781245,0.5321842,0.475201,0.5877293,0.41740346,0.638575,0.496407,0.3013524,0.3051143,0.59456676,0.31028122,0.5461952,0.6050204,0.36577737,0.78627247,0.3250534,0.48301312
nys,0.45498502,0.53157216,0.54747665,0.42594287,0.52245986,0.4677856,0.5161566,0.577169,0.57247716,0.5743372,0.42101872,0.42775363,0.5995243,0.51029545,0.504698,0.4359739,0.5578191,0.55194104,0.39648125,0.6010035
nyt,0.61706376,0.6197067,0.35584903,0.6040849,0.6781486,0.5339245,0.51626277,0.50072855,0.7128439,0.44021136,0.61009103,0.41042823,0.6925431,0.47872096,0.34846538,0.6907926,0.57147586,0.5860206,0.41843578,0.6332563
nyy,0.3356531,0.5862752,0.55308753,0.38823408,0.54117453,0.65904593,0.65974486,0.6369868,0.64635366,0.67221385,0.3694613,0.8049707,0.47127196,0.6425548,0.3868541,0.32076594,0.704315,0.37502486,0.6760944,0.55138224
nyz,0.45716387,0.51563853,0.7081167,0.50025934,0.4237476,0.54360056,0.57544047,0.6801605,0.5871837,0.52151865,0.6396337,0.645912,0.46436816,0.33932728,0.37322125,0.52076924,0.38030753,0.56226754,0.31953835,0.7217488
nzb,0.6557258,0.6895736,0.6637737,0.46657482,0.44418246,0.4216716,0.59764546,0.39600646,0.47755098,0.6586862,0.74362004,0.7477177,0.51177716,0.6586471,0.56740505,0.46881628,0.6876016,0.49023524,0.46137547,0.40816027
nzw,0.50959206,0.55061346,0.39639205,0.48765844,0.5535093,0.4878702,0.47572434,0.43389937,0.39272776,0.44159847,0.40690452,0.43813407,0.5095203,0.5056959,0.49182683,0.5142146,0.51351523,0.47347876,0.5616687,0.5301542
oad,0.68152475,0.721979,0.41279688,0.46338546,0.44030434,0.59273857,0.3671074,0.356778,0.60541576,0.40257025,0.50193155,0.5788427,0.7332885,0.6183489,0.6902535,0.5953259,0.61955136,0.5859483,0.34107184,0.38906202
obc,0.3429023,0.73862284,0.31539825,0.33671054,0.6243878,0.7464019,0.59475636,0.35669696,0.6040756,0.36431,0.32598045,0.27915913,0.7938883,0.5852287,0.81195456,0.38740718,0.6667349,0.53240705,0.39815086,0.6718704
obj,0.34774277,0.48095125,0.32102495,0.33481866,0.3500118,0.34323835,0.4110559,0.4519011,0.30395007,0.3672259,0.697957,0.43632933,0.45770305,0.43782094,0.34667724,0.51725984,0.30372548,0.3389324,0.37717146,0.46956652
obx,0.37070844,0.3630621,0.28743404,0.40108943,0.39179352,0.51345956,0.36497805,0.35822642,0.42781162,0.32689145,0.35924858,0.40703145,0.347966,0.29396737,0.33543453,0.4471298,0.48744458,0.35210416,0.39107212,0.47600845
